"id","english_label"
9514,"overall"
9515,"trust"
9516,"classify"
9517,"theory"
9518,"stimulate"
9519,"atmosphere"
9520,"companion"
9521,"emergency"
9522,"humorous"
9523,"boundary"
9524,"contrary"
9525,"diversity"
9526,"rush"
9527,"empty"
9528,"aim"
9529,"waste"
9530,"treat"
9531,"instrument"
9532,"prison"
9533,"tear"
9534,"lawyer"
9535,"worry"
9536,"apparent"
9537,"doubt"
9538,"plain"
9539,"crucial"
9540,"biological"
9541,"launch"
9542,"postpone"
9543,"raise"
9544,"quarter"
9545,"exact"
9546,"fluent"
9547,"bond"
9548,"resource"
9549,"distinct"
9550,"labor"
9551,"narrow"
9552,"swing"
9553,"shelter"
9554,"spiritual"
9555,"steady"
9556,"disappoint"
9557,"nation"
9558,"harm"
9559,"hell"
9560,"belong"
9561,"invite"
9562,"beverage"
9563,"common"
9564,"square"
9565,"result"
9566,"tiny"
9567,"nutrition"
9568,"tissue"
9569,"taste"
9570,"enormous"
9571,"contract"
9572,"overwhelm"
9573,"protest"
9574,"marry"
9575,"recent"
9576,"deliver"
9577,"legal"
9578,"skill"
9579,"assist"
9580,"impress"
9581,"rare"
9582,"secure"
9583,"factor"
9584,"confront"
9585,"responsible"
9586,"experience"
9587,"leap"
9588,"male"
9589,"priority"
9590,"landscape"
9591,"defend"
9592,"seal"
9593,"recover"
9594,"contain"
9595,"stream"
9596,"fuel"
9597,"typical"
9598,"investigate"
9599,"tale"
9600,"pile"
9601,"distant"
9602,"protein"
9603,"experiment"
9604,"include"
9605,"respond"
9606,"brief"
9607,"anxious"
9608,"operate"
9609,"lean"
9610,"region"
9611,"concern"
9612,"research"
9613,"bill"
9614,"attitude"
9615,"examine"
9616,"environment"
9617,"expensive"
9618,"scare"
9619,"devote"
9620,"import"
9621,"individual"
9622,"alter"
9623,"huge"
9624,"praise"
9625,"expense"
9626,"favor"
9627,"artistic"
9628,"wealth"
9629,"trouble"
9630,"effect"
9631,"principal"
9632,"murder"
9633,"rapid"
9634,"progress"
9635,"detail"
9636,"cosmetic"
9637,"political"
9638,"ecology"
9639,"rude"
9640,"depend"
9641,"author"
9642,"beat"
9643,"shake"
9644,"fulfill"
9645,"track"
9646,"lend"
9647,"elite"
9648,"rate"
9649,"annoy"
9650,"imitate"
9651,"remove"
9652,"virtual"
9653,"extraordinary"
9654,"slight"
9655,"approach"
9656,"heaven"
9657,"ethnic"
9658,"period"
9659,"correct"
9660,"task"
9661,"odd"
9662,"grip"
9663,"category"
9664,"desert"
9665,"proper"
9666,"pour"
9667,"species"
9668,"grant"
9669,"reduce"
9670,"initial"
9671,"willingly"
9672,"nationality"
9673,"chase"
9674,"primitive"
9675,"trade"
9676,"survey"
9677,"tropical"
9678,"harvest"
9679,"illustrate"
9680,"strength"
9681,"dispute"
9682,"struggle"
9683,"complete"
9684,"greet"
9685,"capable"
9686,"relative"
9687,"extreme"
9688,"float"
9689,"proportion"
9690,"fond"
9691,"ethics"
9692,"occur"
9693,"district"
9694,"transfer"
9695,"neighbor"
9696,"courage"
9697,"soul"
9698,"meaningful"
9699,"conclude"
9700,"frame"
9701,"government"
9702,"genetic"
9703,"hesitate"
9704,"adjust"
9705,"handle"
9706,"exchange"
9707,"honor"
9708,"traffic"
9709,"confirm"
9710,"fortune"
9711,"embrace"
9712,"temporary"
9713,"injure"
9714,"discrimination"
9715,"public"
9716,"source"
9717,"crowd"
9718,"contemporary"
9719,"polish"
9720,"fundamental"
9721,"bottom"
9722,"approve"
9723,"blossom"
9724,"celebrate"
9725,"comfort"
9726,"fault"
9727,"entire"
9728,"equal"
9729,"conventional"
9730,"civil"
9731,"insect"
9732,"faith"
9733,"method"
9734,"shade"
9735,"racial"
9736,"spirit"
9737,"retain"
9738,"withdraw"
9739,"insurance"
9740,"gaze"
9741,"mood"
9742,"senior"
9743,"temperature"
9744,"charm"
9745,"obtain"
9746,"weapon"
9747,"pursue"
9748,"search"
9749,"external"
9750,"audience"
9751,"culture"
9752,"similar"
9753,"borrow"
9754,"rural"
9755,"federal"
9756,"consider"
9757,"attach"
9758,"precious"
9759,"violent"
9760,"satisfy"
9761,"yield"
9762,"opportunity"
9763,"surface"
9764,"ideal"
9765,"universal"
9766,"former"
9767,"crisis"
9768,"duty"
9769,"advantage"
9770,"mass"
9771,"share"
9772,"capture"
9773,"modest"
9774,"alarm"
9775,"owe"
9776,"foster"
9777,"guarantee"
9778,"dynamic"
9779,"thought"
9780,"site"
9781,"humanity"
9782,"arrest"
9783,"domestic"
9784,"complex"
9785,"likely"
9786,"wheel"
9787,"grab"
9788,"spare"
9789,"aggressive"
9790,"material"
9791,"publish"
9792,"amount"
9793,"bare"
9794,"manufacture"
9795,"found"
9796,"interrupt"
9797,"negotiate"
9798,"abandon"
9799,"grain"
9800,"improve"
9801,"rational"
9802,"hate"
9803,"mental"
9804,"branch"
9805,"desire"
9806,"pension"
9807,"widespread"
9808,"own"
9809,"invest"
9810,"bow"
9811,"extinct"
9812,"mere"
9813,"territory"
9814,"mistake"
9815,"version"
9816,"disease"
9817,"soil"
9818,"perform"
9819,"mankind"
9820,"urge"
9821,"discipline"
9822,"convenient"
9823,"infant"
9824,"curious"
9825,"knowledge"
9826,"broad"
9827,"insight"
9828,"current"
9829,"stress"
9830,"rent"
9831,"substitute"
9832,"cell"
9833,"frequent"
9834,"limit"
9835,"vital"
9836,"stable"
9837,"benefit"
9838,"casual"
9839,"recipe"
9840,"particular"
9841,"determine"
9842,"compose"
9843,"exhibit"
9844,"rough"
9845,"award"
9846,"cause"
9847,"colony"
9848,"tribe"
9849,"translate"
9850,"thin"
9851,"latter"
9852,"abstract"
9853,"stare"
9854,"thick"
9855,"sustain"
9856,"pure"
9857,"native"
9858,"scheme"
9859,"influence"
9860,"sign"
9861,"encourage"
9862,"focus"
9863,"develop"
9864,"pain"
9865,"prime"
9866,"represent"
9867,"length"
9868,"military"
9869,"release"
9870,"flexible"
9871,"major"
9872,"ultimate"
9873,"apply"
9874,"mature"
9875,"transport"
9876,"situation"
9877,"deal"
9878,"regret"
9879,"previous"
9880,"sight"
9881,"possess"
9882,"primary"
9883,"annual"
9884,"community"
9885,"crash"
9886,"faculty"
9887,"fit"
9888,"terrible"
9889,"permanent"
9890,"ensure"
9891,"settle"
9892,"passion"
9893,"venture"
9894,"constant"
9895,"eager"
9896,"facility"
9897,"consult"
9898,"dominate"
9899,"increase"
9900,"admire"
9901,"furniture"
9902,"worth"
9903,"area"
9904,"sum"
9905,"occupy"
9906,"trait"
9907,"purpose"
9908,"require"
9909,"migrate"
9910,"row"
9911,"solid"
9912,"introduce"
9913,"immediate"
9914,"local"
9915,"bright"
9916,"custom"
9917,"employ"
9918,"therefore"
9919,"reluctant"
9920,"illegal"
9921,"role"
9922,"expose"
9923,"decrease"
9924,"hurt"
9925,"physical"
9926,"aware"
9927,"concentrate"
9928,"communicate"
9929,"height"
9930,"debt"
9931,"royal"
9932,"mechanical"
9933,"vast"
9934,"commit"
9935,"mammal"
9936,"flee"
9937,"grasp"
9938,"spread"
9939,"burst"
9940,"inhabitant"
9941,"wisdom"
9942,"tax"
9943,"internal"
9944,"civilization"
9945,"technology"
9946,"hemisphere"
9947,"beg"
9948,"arrange"
9949,"incredible"
9950,"remote"
9951,"average"
9952,"distribute"
9953,"enemy"
9954,"elementary"
9955,"habitat"
9956,"habit"
9957,"marine"
9958,"vote"
9959,"swallow"
9960,"minor"
9961,"merit"
9962,"guilty"
9963,"remark"
9964,"persuade"
9965,"equivalent"
9966,"shelf"
9967,"ancient"
9968,"rotate"
9969,"consist"
9970,"policy"
9971,"bump"
9972,"evil"
9973,"nuclear"
9974,"wonder"
9975,"patient"
9976,"destroy"
9977,"lack"
9978,"globe"
9979,"standard"
9980,"value"
9981,"quality"
9982,"mutual"
9983,"serious"
9984,"collapse"
9985,"construct"
9986,"informal"
9987,"repair"
9988,"restore"
9989,"tough"
9990,"climate"
9991,"general"
9992,"budget"
9993,"hardly"
9994,"visible"
9995,"create"
9996,"project"
9997,"absorb"
9998,"feed"
9999,"cure"
10000,"bound"
